aresta,vertice1,vertice2,fluxo
8270,9308,5639,2 
8271,7767,9410,0 
8272,7767,4281,0 
8273,7767,936,0 
8274,7767,8828,0 
8275,7767,6176,0 
8276,9410,4763,0 
8277,9410,1004,0 
8278,9410,5954,6 
8279,7871,9043,0 
8280,7871,5240,0 
8281,7871,319,0 
8282,7871,9231,0 
8283,7871,9975,0 
8284,9043,2011,0 
8285,9043,5769,0 
8286,9043,5815,0 
8287,9043,4791,0 
8288,9043,3001,1 
8289,9043,3216,0 
8290,2007,9847,0 
8291,2007,4577,1 
8292,2007,5856,0 
8293,2007,6350,0 
8294,2007,9967,3 
8295,9847,9409,3 
8296,9679,5582,0 
8297,9679,2786,0 
8298,9679,7905,0 
8299,9679,4153,1 
8300,9679,2869,0 
8301,9679,9171,1 
8302,9679,8654,5 
8303,5582,3673,0 
8304,5582,6839,0 
8305,5582,6172,0 
8306,5582,9976,0 
8307,5582,9553,5 
8308,9078,6258,0 
8309,9078,6005,0 
8310,9078,2400,0 
8311,9078,6849,0 
8312,9078,1230,0 
8313,9078,8277,0 
8314,9078,3786,0 
8315,6258,366,0 
8316,6258,8265,0 
8317,6258,3136,0 
8318,6258,6032,0 
8319,6258,2300,0 
8320,6258,4715,4 
8321,838,4015,0 
8322,838,5580,0 
8323,838,3847,0 
8324,838,2035,0 
8325,838,9563,0 
8326,838,8643,0 
8327,838,9708,0 
8328,838,3589,0 
8329,838,8104,0 
8330,838,7202,0 
8331,9789,5804,0 
8332,9789,8306,0 
8333,9789,4171,0 
8334,9789,6802,0 
8335,9789,5260,0 
8336,9789,3151,0 
8337,9789,5925,0 
8338,9789,6286,0 
8339,9789,322,0 
8340,9789,9755,2 
8341,9532,3281,0 
8342,9532,281,0 
8343,9532,4687,0 
8344,9532,9979,0 
8345,9532,3042,0 
8346,9532,4988,0 
8347,9532,658,0 
8348,9532,2059,0 
8349,9532,7026,0 
8350,9532,6980,4 
8351,3281,4181,0 
8352,3281,2655,0 
8353,3281,505,0 
8354,3281,4580,0 
8355,3281,5667,0 
8356,3281,6975,0 
8357,3281,8381,0 
8358,3281,5830,2 
8359,3281,1656,2 
8360,3281,6547,4 
8361,7732,196,0 
8362,7732,1486,0 
8363,7732,5959,0 
8364,7732,2576,0 
8365,7732,9292,0 
8366,7732,853,0 
8367,7732,9501,0 
8368,7732,6092,0 
8369,7732,2391,2 
8370,196,1166,0 
8371,196,9947,0 
8372,196,9685,0 
8373,196,5627,0 
8374,196,7808,0 
8375,196,4119,0 
8376,196,5165,0 
8377,196,1777,1 
8378,196,7361,0 
8379,3671,7779,0 
8380,3671,4306,0 
8381,3671,7595,0 
8382,3671,8437,0 
8383,3671,3271,0 
8384,3671,24,2 
8385,3671,3208,2 
8386,7779,3311,0 
8387,7779,2386,0 
8388,7779,6642,0 
8389,7779,8118,0 
8390,7779,1289,0 
8391,7779,2710,0 
8392,5540,8673,0 
8393,5540,7808,0 
8394,5540,5096,0 
8395,5540,4370,0 
8396,5540,3857,0 
8397,5540,5903,0 
8398,5540,6121,0 
8399,5540,1379,0 
8400,5540,6070,4 
8401,8673,6592,0 
8402,8673,2429,0 
8403,8673,5161,0 
8404,8673,9317,0 
8405,8673,6797,1 
8406,8673,9552,4 
8407,8673,5567,5 
8408,8673,3656,2 
8409,8537,3503,1 
8410,8537,2190,0 
8411,8537,4945,0 
8412,8537,287,4 
8413,8537,8268,2 
8414,8537,2994,2 
8415,3503,3369,0 
8416,3503,9439,0 
8417,3503,4462,1 
8418,3503,78,5 
8419,9383,311,0 
8420,9383,8046,0 
8421,9383,7139,0 
8422,9383,8226,0 
8423,9383,3004,0 
8424,311,1061,0 
8425,311,8849,0 
8426,311,5426,0 
8427,5848,3192,0 
8428,5848,5661,0 
8429,5848,7846,0 
8430,5848,2302,0 
8431,5848,3478,2 
8432,5848,1921,3 
8433,5848,9874,2 
8434,3192,5483,0 
8435,3192,8089,0 
8436,3192,3760,0 
8437,3192,1758,0 
8438,3192,2793,0 
8439,3192,7596,1 
8440,8134,6,0 
8441,8134,5058,0 
8442,8134,6441,0 
8443,8134,1185,0 
8444,8134,2713,0 
8445,8134,7788,0 
8446,8134,8446,0 
8447,8134,2499,0 
8448,8134,4773,0 
8449,6,5512,0 
8450,6,9679,0 
8451,6,4515,0 
8452,6,4589,0 
8453,6,7251,0 
8454,6,4492,0 
8455,9032,6603,0 
8456,9032,3216,0 
8457,9032,8343,0 
8458,9032,6404,0 
8459,9032,8170,0 
8460,1798,8111,0 
8461,1798,4385,0 
8462,1798,9719,0 
8463,1798,3683,0 
8464,1798,7064,0 
8465,1798,4939,1 
8466,8111,7395,0 
8467,8111,6005,0 
8468,8111,2704,0 
8469,8111,6404,0 
8470,8111,5141,0 
8471,8111,8851,0 
8472,8111,4979,0 
8473,8111,7724,0 
8474,8111,9112,0 
8475,8111,911,0 
8476,8111,7319,0 
8477,8111,2705,0 
8478,5451,6162,0 
8479,5451,1082,0 
8480,5451,4354,0 
8481,5451,2507,5 
8482,8723,3503,0 
8483,8723,36,0 
8484,8723,7069,0 
8485,8723,611,1 
8486,8723,2943,7 
8487,9618,7805,0 
8488,9618,8172,0 
8489,9618,9495,0 
8490,9618,2667,0 
8491,9618,6718,3 
8492,9618,2253,6 
8493,7805,9763,0 
8494,7805,1836,0 
8495,7805,2014,2 
8496,2995,3415,0 
8497,2995,6345,0 
8498,2995,8656,0 
8499,2995,936,0 
8500,2995,9522,0 
8501,2995,3297,0 
8502,2995,6343,0 
8503,2995,6404,0 
8504,2995,2598,0 
8505,2995,6616,0 
8506,2995,9828,1 
8507,3415,3453,0 
8508,3415,7690,0 
8509,3415,6083,0 
8510,3415,3691,0 
8511,3415,8683,0 
8512,9774,4925,0 
8513,9774,7435,0 
8514,9774,8830,2 
8515,9774,2336,1 
8516,9774,2533,6 
8517,4925,6388,0 
8518,4925,3511,0 
8519,4925,8187,0 
8520,4925,7141,0 
8521,4925,8005,0 
8522,4925,7131,0 
8523,4925,2861,0 
8524,4925,1657,0 
8525,2725,697,0 
8526,2725,7115,0 
8527,2725,3809,0 
8528,2725,5122,0 
8529,2725,1720,0 
8530,2725,5450,0 
8531,2725,1305,0 
8532,697,7919,0 
8533,697,80,0 
8534,697,5430,0 
8535,697,9163,0 
8536,697,3506,0 
8537,697,1992,0 
8538,697,3886,3 
8539,5094,7978,0 
8540,5094,2562,7 
8541,5094,8625,7 
8542,5094,5648,8 
8543,7978,3784,0 
8544,7978,5706,1 
8545,7978,9807,1 
8546,7978,4383,10 
8547,7978,4625,1 
8548,552,8810,0 
8549,552,1504,0 
8550,552,8192,0 
8551,552,5999,0 
8552,552,7409,0 
8553,552,3093,0 
8554,552,1227,0 
8555,8810,8139,0 
8556,8810,9725,0 
8557,8810,2136,0 
8558,8810,8903,1 
8559,8810,2543,5 
8560,1946,7267,0 
8561,1946,9968,0 
8562,1946,4503,0 
8563,1946,8654,0 
8564,1946,4566,0 
8565,7267,5118,3 
8566,7267,9165,2 
8567,7267,2604,5 
8568,7267,1066,6 
8569,3611,9450,0 
8570,3611,8829,0 
8571,3611,4184,0 
8572,3611,7614,0 
8573,3611,9178,3 
8574,9450,7924,0 
8575,9450,8387,0 
8576,9450,6931,0 
8577,9450,1187,0 
8578,9450,2843,0 
8579,9450,4128,0 
8580,9450,1576,0 
8581,9450,8792,6 
8582,1161,8067,0 
8583,1161,2303,0 
8584,1161,1843,0 
8585,1161,3031,0 
8586,1161,2870,0 
8587,1161,2229,0 
8588,1161,8943,0 
8589,1161,8360,0 
8590,1161,953,0 
8591,1161,5533,4 
8592,8067,6636,0 
8593,8067,7838,0 
8594,8067,7353,1 
8595,8067,7918,6 
8596,8067,3521,0 
8597,8067,4035,2 
8598,5899,9019,0 
8599,5899,3868,0 
8600,5899,7138,0 
8601,5899,8432,1 
8602,5899,169,0 
8603,5899,8699,1 
8604,9019,1644,0 
8605,9019,1545,0 
8606,9019,929,0 
8607,9019,8668,4 
8608,6976,42,0 
8609,6976,3348,0 
8610,6976,912,0 
8611,6976,3347,0 
8612,6976,6462,0 
8613,6976,3613,0 
8614,6976,4471,0 
8615,6976,2430,0 
8616,6976,9682,0 
8617,6976,6326,1 
8618,42,5039,0 
8619,42,2303,0 
8620,42,2453,0 
8621,42,1983,0 
8622,42,3214,0 
8623,42,2581,1 
8624,4768,4737,0 
8625,4768,7562,4 
8626,4768,4126,0 
8627,4768,1248,5 
8628,4768,627,2 
8629,4768,2797,2 
8630,6692,4380,0 
8631,6692,5070,0 
8632,6692,9945,0 
8633,6692,6740,0 
8634,6692,2672,3 
8635,4380,9891,0 
8636,4380,6342,0 
8637,4380,8878,0 
8638,4380,2495,0 
8639,2694,8873,0 
8640,2694,8304,0 
8641,2694,753,2 
8642,2694,5950,3 
8643,4097,8981,0 
8644,4097,9524,0 
8645,4097,1743,2 
8646,4097,7164,1 
8647,4097,5304,0 
8648,4097,2549,0 
8649,4097,4789,5 
8650,8981,9409,0 
8651,8981,1989,0 
8652,8981,5602,0 
8653,8981,9136,0 
8654,8981,3991,3 
8655,579,5802,0 
8656,579,4023,0 
8657,579,3696,0 
8658,579,4174,0 
8659,579,6330,1 
8660,579,6037,5 
8661,579,2730,1 
8662,5802,9915,0 
8663,5802,3400,0 
8664,5802,427,0 
8665,5802,9646,0 
8666,5802,4126,0 
8667,5802,1551,1 
8668,5802,5621,1 
8669,5802,5667,0 
8670,5802,7595,2 
8671,4099,6328,0 
8672,4099,2597,0 
8673,4099,4761,0 
8674,4099,2854,0 
8675,4099,9637,0 
8676,4099,5099,1 
8677,4099,4787,1 
8678,6328,9874,0 
8679,6328,6466,0 
8680,6328,2437,0 
8681,6328,2567,0 
8682,6328,9340,0 
8683,6328,807,0 
8684,6328,1173,0 
8685,5461,4006,0 
8686,5461,246,0 
8687,5461,6487,0 
8688,5461,9229,0 
8689,5461,421,0 
8690,5461,2125,0 
8691,5461,7060,0 
8692,5461,4468,0 
8693,4006,56,0 
8694,4006,510,0 
8695,4006,5083,0 
8696,4006,3343,0 
8697,4006,5114,0 
8698,4006,3586,0 
8699,4006,6075,0 
8700,4006,2596,4 
8701,368,8062,2 
8702,368,3074,0 
8703,368,5263,1 
8704,4017,4143,0 
8705,4017,6246,0 
8706,4017,8844,0 
8707,4017,7036,0 
8708,4017,170,2 
8709,4017,4923,1 
8710,1196,2305,0 
8711,1196,3951,0 
8712,1196,667,0 
8713,1196,4370,2 
8714,1196,6147,4 
8715,2305,9918,0 
8716,2305,8904,0 
8717,2305,9566,0 
8718,2305,7883,0 
8719,2305,9007,0 
8720,2305,9653,0 
8721,2305,1451,1 
8722,2305,7014,2 
8723,353,7826,0 
8724,353,4880,0 
8725,353,2123,0 
8726,353,4250,0 
8727,353,6110,0 
8728,353,3563,0 
8729,353,9383,0 
8730,353,3144,0 
8731,353,5877,0 
8732,353,5173,0 
8733,353,8710,0 
8734,353,2857,3 
8735,353,1236,2 
8736,7826,6810,6 
8737,7826,2549,7 
8738,7826,8289,7 
8739,7826,4336,1 
8740,5159,8041,0 
8741,5159,8863,0 
8742,5159,9689,0 
8743,5159,2809,0 
8744,8041,1903,0 
8745,8041,5138,0 
8746,8041,138,0 
8747,5807,6679,0 
8748,5807,1838,0 
8749,5807,7322,0 
8750,5807,6234,0 
8751,5807,3793,1 
8752,5807,4216,7 
8753,6679,6074,3 
8754,6679,8939,9 
8755,6679,8452,4 
8756,6679,7649,3 
8757,2399,4259,0 
8758,2399,895,0 
8759,2399,1016,0 
8760,2399,6605,0 
8761,2399,4828,0 
8762,2399,9444,0 
8763,2399,5678,0 
8764,2399,5308,2 
8765,4259,2869,4 
8766,4259,8117,9 
8767,4259,9197,3 
8768,4259,1171,7 
8769,4259,8167,0 
8770,4259,8435,1 
8771,3994,6470,0 
8772,3994,7804,0 
8773,3994,1424,0 
8774,3994,5817,0 
8775,6470,7307,0 
8776,6470,8262,2 
8777,6470,3072,2 
8778,2234,3917,0 
8779,2234,6004,0 
8780,2234,108,0 
8781,2234,5029,0 
8782,3917,4951,0 
8783,3917,498,0 
8784,3917,3903,0 
8785,3917,4877,0 
8786,3917,1775,0 
8787,8998,302,0 
8788,8998,9015,0 
8789,8998,4824,0 
8790,8998,2610,0 
8791,8998,4632,0 
8792,8998,8732,0 
8793,8998,697,3 
8794,1931,1342,0 
8795,1931,5318,0 
8796,1931,812,0 
8797,1931,7883,0 
8798,1931,4992,0 
8799,1931,7057,0 
8800,1931,3404,0 
8801,1931,2913,0 
8802,1342,9752,0 
8803,1342,3471,0 
8804,1342,601,0 
8805,1342,5384,0 
8806,1342,4319,0 
8807,1342,5671,0 
8808,2964,1820,0 
8809,2964,8827,0 
8810,2964,5193,0 
8811,2964,7641,0 
8812,2964,5342,0 
8813,2964,6667,4 
8814,1820,1713,1 
8815,1820,8006,4 
8816,1820,1221,1 
8817,5271,6706,0 
8818,5271,6903,0 
8819,5271,5252,0 
8820,5271,3123,0 
8821,5271,5305,0 
8822,5271,4520,0 
8823,4262,3653,0 
8824,4262,2437,0 
8825,4262,319,0 
8826,4262,7151,0 
8827,4262,1649,0 
8828,4262,7260,3 
8829,4262,7200,2 
8830,4262,9066,0 
8831,3653,3195,0 
8832,3653,4514,0 
8833,3653,8669,0 
8834,3653,1852,0 
8835,3067,7571,0 
8836,3067,1244,0 
8837,3067,4888,0 
8838,3067,686,0 
8839,3067,7583,2 
8840,7571,4759,0 
8841,7571,8761,0 
8842,7571,3757,0 
8843,7571,8705,0 
8844,7571,6717,2 
8845,7571,9699,1 
8846,7571,4499,0 
8847,7571,1734,0 
8848,7410,6549,0 
8849,7410,2990,0 
8850,7410,4274,0 
8851,7410,927,0 
8852,7410,6442,0 
8853,3682,4801,0 
8854,3682,9867,0 
8855,3682,8761,0 
8856,3682,1282,0 
8857,3682,9350,0 
8858,3682,6083,3 
8859,4801,948,0 
8860,4801,8209,0 
8861,4801,7305,0 
8862,4801,6570,0 
8863,4801,109,0 
8864,4801,333,0 
8865,4801,2413,0 
8866,4801,483,0 
8867,2730,3562,0 
8868,2730,8955,0 
8869,2730,3870,0 
8870,2730,2592,0 
8871,2730,4710,0 
8872,2730,5577,1 
8873,3562,2545,0 
8874,3562,7394,0 
8875,3562,9473,0 
8876,3562,3399,0 
8877,3562,5505,0 
8878,3562,508,0 
8879,3562,7451,0 
8880,675,3990,0 
8881,675,2597,0 
8882,675,186,0 
8883,675,7163,0 
8884,675,2859,0 
8885,675,7485,5 
8886,3990,9540,0 
8887,3990,1414,1 
8888,3990,3460,1 
8889,3990,5137,0 
8890,3990,3466,4 
8891,4886,5912,0 
8892,4886,2240,0 
8893,4886,13,0 
8894,4886,8139,0 
8895,4886,2116,1 
8896,5912,1281,0 
8897,5912,6786,0 
8898,5912,9619,5 
8899,4916,8873,0 
8900,4916,8044,1 
8901,4916,3371,0 
8902,4916,8063,0 
8903,4916,5482,0 
8904,4916,9890,9 
8905,4916,8936,4 
8906,8968,5545,0 
8907,8968,8180,0 
8908,8968,9044,0 
8909,8968,6833,3 
8910,5545,1869,0 
8911,5545,3947,0 
8912,5545,7540,0 
8913,5545,4302,3 
8914,341,5427,0 
8915,341,3448,0 
8916,341,767,0 
8917,341,8252,0 
8918,341,7651,0 
8919,341,9371,0 
8920,341,2120,0 
8921,341,6284,1 
8922,5427,8581,0 
8923,5427,6657,0 
8924,5427,5166,0 
8925,5427,3503,0 
8926,5427,2164,0 
8927,5427,7328,0 
8928,5427,1875,0 
8929,5427,5050,1 
8930,4146,2076,0 
8931,4146,2399,0 
8932,4146,233,0 
8933,4146,7483,0 
8934,4146,434,1 
8935,4146,3239,2 
8936,2076,8828,0 
8937,2076,9011,0 
8938,2076,7994,0 
8939,2076,7930,0 
8940,2076,5706,0 
8941,2076,3028,2 
8942,7611,331,0 
8943,7611,4911,0 
8944,7611,853,0 
8945,7611,4310,0 
8946,7611,632,0 
8947,7611,4466,0 
8948,7611,7186,0 
8949,7611,7531,1 
8950,7611,8560,2 
8951,1545,471,0 
8952,1545,1558,0 
8953,1545,2653,3 
8954,1545,2797,4 
8955,471,9538,0 
8956,471,7533,0 
8957,471,9436,0 
8958,471,8780,0 
8959,471,3726,0 
8960,471,1221,0 
8961,471,3601,0 
8962,471,9058,1 
8963,1477,8666,0 
8964,1477,1140,0 
8965,1477,4301,0 
8966,1477,6523,0 
8967,1477,5856,0 
8968,1477,3570,0 
8969,1477,904,0 
8970,8666,6698,0 
8971,8666,9159,0 
8972,8666,6444,0 
8973,8666,5114,0 
8974,8666,5017,0 
8975,8666,8445,0 
8976,8666,6552,0 
8977,8666,5860,0 
8978,8666,1962,0 
8979,8666,8070,0 
8980,8666,5986,2 
8981,8502,8305,0 
8982,8502,6707,1 
8983,8502,574,10 
8984,8305,9288,0 
8985,8305,3073,0 
8986,8305,7860,0 
8987,8305,433,0 
8988,8305,5332,0 
8989,8305,495,0 
8990,8305,997,0 
8991,8305,5329,0 
8992,8305,2582,1 
8993,8305,6931,3 
8994,8073,6817,0 
8995,8073,2147,0 
8996,8073,154,0 
8997,8073,3099,0 
8998,8073,1051,0 
8999,8073,4145,0 
9000,6817,2396,0 
9001,6817,8107,0 
9002,3976,7785,0 
9003,3976,566,0 
9004,3976,9054,0 
9005,3976,9173,0 
9006,3976,451,0 
9007,3976,6929,5 
9008,4832,7010,7 
9009,4832,815,5 
9010,4832,4923,1 
9011,4832,3952,2 
9012,4832,3758,1 
9013,4832,5731,0 
9014,7010,603,0 
9015,7010,718,2 
9016,7010,4776,5 
9017,415,3690,0 
9018,415,2529,0 
9019,415,5985,0 
9020,415,4565,0 
9021,415,7051,2 
9022,415,825,0 
9023,3690,13,0 
9024,3690,4210,0 
9025,3690,6919,0 
9026,3690,3772,0 
9027,3690,8940,0 
9028,3690,8193,0 
9029,3690,4649,0 
9030,3690,1579,1 
9031,3690,6320,0 
9032,3690,7749,0 
9033,9782,4832,0 
9034,9782,4566,0 
9035,9782,7759,0 
9036,9782,372,1 
9037,9782,9685,9 
9038,7699,9889,0 
9039,7699,5673,0 
9040,7699,2924,0 
9041,7699,9598,0 
9042,7699,9452,0 
9043,7699,5994,0 
9044,7699,8053,0 
9045,7699,6066,0 
9046,7699,8127,3 
9047,7699,9223,3 
9048,9889,2600,0 
9049,9889,3942,0 
9050,9889,6246,0 
9051,9889,2427,0 
9052,9889,8870,0 
9053,9889,3872,3 
9054,9889,9537,4 
9055,4136,3312,0 
9056,4136,7977,0 
9057,4136,3848,0 
9058,4136,3084,0 
9059,4136,8326,3 
9060,3312,6461,0 
9061,3312,5165,0 
9062,3312,3865,0 
9063,3312,4787,0 
9064,3312,6691,0 
9065,3312,1893,0 
9066,3312,6845,2 
9067,7503,9557,0 
9068,7503,7698,0 
9069,7503,7793,0 
9070,7503,5773,0 
9071,7503,3234,3 
9072,9557,4799,0 
9073,9557,4294,0 
9074,9557,7716,0 
9075,9557,8844,0 
9076,9557,373,0 
9077,9557,3307,0 
9078,9557,7521,0 
9079,9557,5163,0 
9080,9557,1756,0 
9081,9557,1375,0 
9082,9557,3006,0 
9083,845,4446,0 
9084,845,8041,0 
9085,845,613,0 
9086,845,2915,0 
9087,845,5649,1 
9088,845,2466,0 
9089,4446,5916,0 
9090,4446,8644,0 
9091,4446,5319,0 
9092,4446,9394,0 
9093,4446,7118,1 
9094,4446,7962,3 
9095,4446,5430,7 
9096,4446,4877,2 
9097,8789,9224,0 
9098,8789,549,0 
9099,8789,9135,0 
9100,8789,4444,0 
9101,8789,1152,0 
9102,8789,3096,0 
9103,9224,6301,0 
9104,9224,6723,0 
9105,9224,6722,0 
9106,9224,6899,0 
9107,9224,9445,1 
9108,9224,6218,7 
9109,1349,1459,0 
9110,1349,5601,0 
9111,1349,53,0 
9112,1349,2055,1 
9113,1349,3604,0 
9114,1349,7710,0 
9115,1349,3830,1 
9116,1349,2526,2 
9117,1349,7800,2 
9118,1459,7222,0 
9119,1459,8933,0 
9120,1459,7653,5 
9121,784,7353,0 
9122,784,4,0 
9123,784,9612,0 
9124,784,8492,0 
9125,784,5082,0 
9126,784,6590,0 
9127,784,1392,0 
9128,7353,6160,0 
9129,7353,9240,7 
9130,7353,5695,1 
9131,7353,717,0 
9132,7353,9308,0 
9133,7353,8441,0 
9134,7353,3902,10 
9135,7353,7924,9 
9136,7353,8067,1 
9137,7353,4499,5 
9138,4854,8991,0 
9139,4854,3997,0 
9140,4854,4229,0 
9141,4854,8979,0 
9142,4854,7875,0 
9143,4854,1687,0 
9144,2634,692,0 
9145,2634,1113,0 
9146,2634,3773,0 
9147,2634,3237,0 
9148,2634,1702,0 
9149,2634,9848,4 
9150,2634,8420,6 
9151,2634,1983,1 
9152,692,1061,0 
9153,692,4999,0 
9154,692,5566,0 
9155,692,2583,0 
9156,692,3466,0 
9157,4846,5990,0 
9158,4846,2784,0 
9159,4846,9637,0 
9160,4846,9027,0 
9161,4846,197,0 
9162,4846,1319,1 
9163,4846,5664,3 
9164,5990,2655,0 
9165,5990,3162,0 
9166,5990,8474,0 
9167,5990,1625,0 
9168,5990,8931,0 
9169,5990,5124,0 
9170,5990,6038,1 
9171,8595,8864,0 
9172,8595,6271,0 
9173,8595,3913,0 
9174,8595,4479,0 
9175,8595,2994,0 
9176,8595,4419,0 
9177,8595,5116,0 
9178,8595,5812,0 
9179,8595,2336,4 
9180,8864,9319,1 
9181,8864,5165,0 
9182,8864,2691,2 
9183,8864,8314,0 
9184,8864,2448,0 
9185,8864,7256,6 
9186,8864,6615,5 
9187,7484,5138,0 
9188,7484,2985,0 
9189,7484,6821,0 
9190,7484,1227,0 
9191,7484,8133,0 
9192,7484,2230,0 
9193,7484,5360,0 
9194,7484,5527,0 
9195,7484,4519,2 
9196,7484,6672,4 
9197,5138,3692,0 
9198,5138,487,0 
9199,5138,4270,0 
9200,5138,3379,0 
9201,5138,6789,0 
9202,5138,1333,2 
9203,5138,2670,3 
9204,1826,2024,0 
9205,1826,4700,0 
9206,1826,818,0 
9207,1826,2428,0 
9208,1826,5601,0 
9209,1826,341,1 
9210,2024,5969,0 
9211,2024,6794,0 
9212,2024,1560,0 
9213,2024,704,0 
9214,2024,6221,0 
9215,2024,9425,0 
9216,2024,1238,10 
9217,2024,9722,3 
9218,1027,3861,0 
9219,1027,9647,0 
9220,1027,9236,0 
9221,1027,7826,0 
9222,1027,4690,0 
9223,1027,4067,0 
9224,1027,4409,0 
9225,1027,6239,0 
9226,1027,2489,0 
9227,1027,8162,0 
9228,1027,4183,0 
9229,1027,7613,0 
9230,1027,4541,1 
9231,3861,415,0 
9232,3861,78,0 
9233,3861,7056,0 
9234,3861,5539,1 
9235,3861,3118,1 
9236,3861,219,0 
9237,3605,5833,0 
9238,3605,4290,0 
9239,3605,4602,0 
9240,3605,5071,0 
9241,3605,9847,0 
9242,3605,8638,0 
9243,5833,362,0 
9244,5833,8140,0 
9245,5833,1700,0 
9246,5833,6359,0 
9247,5269,7294,0 
9248,5269,786,0 
9249,5269,4447,0 
9250,5269,2171,2 
9251,2099,6318,0 
9252,2099,5783,0 
9253,2099,8252,0 
9254,2099,6924,0 
9255,2099,1477,0 
9256,2099,2487,1 
9257,2099,2869,4 
9258,4482,7423,0 
9259,4482,3485,0 
9260,4482,2,1 
9261,9137,4427,0 
9262,9137,7760,0 
9263,9137,7366,0 
9264,9137,6599,0 
9265,4427,5477,0 
9266,4427,7768,0 
9267,4427,6674,0 
9268,4427,5043,0 
9269,6418,4169,0 
9270,6418,9794,0 
9271,6418,3487,0 
9272,6418,1715,0 
9273,6418,9944,0 
9274,6418,4232,0 
9275,6418,3975,0 
9276,4169,2971,0 
9277,4169,8800,0 
9278,4169,8997,0 
9279,4169,885,0 
9280,4169,7819,0 
9281,4169,2550,3 
9282,9142,9470,0 
9283,9142,8893,0 
9284,9142,9141,0 
9285,9142,1855,0 
9286,9142,3266,0 
9287,9470,6397,0 
9288,9470,5721,0 
9289,9470,3365,0 
9290,9470,9140,1 
9291,9470,3478,1 
9292,4444,970,0 
9293,4444,6982,0 
9294,4444,9698,8 
9295,4444,8572,2 
9296,4028,3010,0 
9297,4028,5749,0 
9298,4028,1992,1 
9299,4028,2840,0 
9300,4028,6419,5 
9301,1397,873,0 
9302,1397,6666,0 
9303,1397,8701,0 
9304,1397,4007,0 
9305,1397,9901,0 
9306,1397,7779,0 
9307,1397,3323,0 
9308,873,1410,0 
9309,873,9755,0 
9310,873,2,0 
9311,873,5037,0 
9312,3082,8468,0 
9313,3082,2223,0 
9314,3082,2255,1 
9315,8528,7029,0 
9316,8528,8944,1 
9317,8528,8796,3 
9318,8528,3317,7 
9319,8528,4226,9 
9320,2213,7405,0 
9321,2213,2686,0 
9322,2213,5364,0 
9323,2213,2340,0 
9324,2213,4305,0 
9325,2213,778,0 
9326,7405,3340,0 
9327,7405,5137,0 
9328,7405,7516,0 
9329,7405,2391,2 
9330,7405,9425,0 
9331,4906,2386,0 
9332,4906,7648,0 
9333,4906,13,0 
9334,4906,5886,0 
9335,4906,6020,0 
9336,4906,4282,5 
9337,4906,1872,2 
9338,2386,577,0 
9339,2386,5167,1 
9340,2386,540,0 
9341,3723,9260,0 
9342,3723,1755,0 
9343,3723,2253,0 
9344,3723,8527,0 
9345,3723,7165,0 
9346,3723,1383,0 
9347,3723,8129,0 
9348,3723,2689,0 
9349,3723,4991,0 
9350,9260,9890,0 
9351,9260,4522,0 
9352,9260,5671,0 
9353,1560,631,0 
9354,1560,5538,0 
9355,1560,3484,0 
9356,1560,2774,0 
9357,1560,8587,1 
9358,1560,9831,1 
9359,1560,373,8 
9360,1560,2737,2 
9361,9423,1753,0 
9362,9423,5004,0 
9363,9423,3121,0 
9364,9423,2115,0 
9365,9423,2672,0 
9366,9423,6070,0 
9367,9423,3098,0 
9368,9423,6915,0 
9369,9423,3696,0 
9370,9423,7429,0 
9371,1753,1121,0 
9372,1753,7892,0 
9373,1753,1136,0 
9374,1753,2046,0 
9375,1753,5870,0 
9376,1753,7081,1 
9377,1441,6959,0 
9378,1441,5920,1 
9379,1441,5953,1 
9380,1441,9868,2 
9381,6959,7694,2 
9382,6959,5137,1 
9383,6959,5173,8 
9384,6636,5170,0 
9385,6636,3143,0 
9386,6636,2926,0 
9387,6636,5847,0 
9388,6636,7797,0 
9389,6636,6423,4 
9390,6636,9185,0 
9391,1437,4298,0 
9392,1437,7237,1 
9393,1437,711,0 
9394,1437,2286,0 
9395,1437,6561,0 
9396,1437,6177,0 
9397,1437,5000,0 
9398,4298,1668,1 
9399,4298,3188,6 
9400,4298,8089,4 
9401,4298,631,1 
9402,8843,4666,0 
9403,8843,1517,0 
9404,8843,3903,4 
9405,8843,3757,1 
9406,8843,4183,1 
9407,8843,6745,1 
9408,8334,7074,0 
9409,8334,1691,0 
9410,8334,2216,0 
9411,8334,8463,0 
9412,8334,961,0 
9413,8334,443,0 
9414,8334,9209,0 
9415,8334,238,0 
9416,8334,3492,0 
9417,8334,2005,2 
9418,8334,2839,2 
9419,8261,6063,0 
9420,8261,6987,0 
9421,8261,9453,0 
9422,8261,9958,1 
9423,8261,3394,0 
9424,8261,6513,3 
9425,6063,4564,0 
9426,6063,7422,0 
9427,6063,6885,0 
9428,6063,5036,0 
9429,6063,8907,0 
9430,6063,4737,0 
9431,6063,7693,1 
9432,6063,2385,3 
9433,6063,90,1 
9434,6063,5316,0 
9435,5536,1748,0 
9436,5536,8890,0 
9437,5536,6575,2 
9438,5536,6238,0 
9439,5536,3802,6 
9440,5536,8191,1 
9441,1748,1666,1 
9442,1748,5517,1 
9443,1748,9002,5 
9444,1748,3236,5 
9445,1748,1589,2 
9446,1748,1617,2 
9447,2907,7359,0 
9448,2907,4644,0 
9449,2907,8582,0 
9450,2907,1348,0 
9451,2907,9784,0 
9452,2907,7385,0 
9453,2907,7799,0 
