aresta,vertice1,vertice2,fluxo
2784,965,246,4831 
2785,965,528,3425 
2786,965,816,6843 
2787,965,624,5100 
2788,965,526,2335 
2789,532,343,1972 
2790,532,246,8904 
2791,166,528,2737 
2792,166,939,646 
2793,166,401,9045 
2794,166,165,3018 
2795,166,842,2497 
2796,166,745,1104 
2797,528,59,0 
2798,528,436,0 
2799,528,912,2467 
2800,528,718,3314 
2801,528,499,8722 
2802,528,749,8987 
2803,528,695,606 
2804,528,841,209 
2805,528,424,5208 
2806,528,16,1457 
2807,528,466,303 
2808,982,837,0 
2809,982,349,130 
2810,982,128,0 
2811,982,605,0 
2812,982,678,0 
2813,982,208,0 
2814,982,424,2727 
2815,738,655,8341 
2816,738,363,0 
2817,738,625,1835 
2818,738,100,0 
2819,738,111,9183 
2820,655,810,0 
2821,655,172,170 
2822,655,952,1532 
2823,655,313,5513 
2824,655,183,1891 
2825,655,245,0 
2826,655,541,1745 
2827,655,841,2363 
2828,620,935,0 
2829,620,578,1648 
2830,620,960,568 
2831,331,436,0 
2832,331,565,9348 
2833,331,363,3850 
2834,331,37,0 
2835,331,899,4178 
2836,331,742,1371 
2837,331,502,1583 
2838,436,696,2153 
2839,436,355,3089 
2840,436,52,2198 
2841,436,362,2341 
2842,436,899,3109 
2843,436,37,1464 
2844,259,406,4635 
2845,259,549,365 
2846,259,574,1431 
2847,259,503,1144 
2848,356,157,36 
2849,356,383,0 
2850,356,808,426 
2851,356,158,2854 
2852,356,115,418 
2853,356,205,0 
2854,356,535,5372 
2855,356,985,3243 
2856,356,871,4331 
2857,356,390,968 
2858,373,160,22 
2859,373,798,0 
2860,373,751,156 
2861,373,467,91 
2862,373,837,2359 
2863,160,490,0 
2864,160,753,0 
2865,160,772,0 
2866,160,941,0 
2867,160,585,147 
2868,160,666,183 
2869,160,529,4727 
2870,475,470,0 
2871,475,732,0 
2872,475,852,0 
2873,475,706,12 
2874,475,804,209 
2875,475,867,5076 
2876,470,210,51 
2877,470,855,0 
2878,470,703,0 
2879,470,487,1786 
2880,470,376,6113 
2881,470,732,26 
2882,470,135,773 
2883,470,129,724 
2884,966,764,3807 
2885,966,310,1741 
2886,816,628,117 
2887,816,543,442 
2888,816,749,496 
2889,816,656,143 
2890,816,614,0 
2891,816,926,0 
2892,816,758,0 
2893,816,395,5573 
2894,816,61,5296 
2895,864,280,6173 
2896,864,367,6416 
2897,864,608,2049 
2898,864,828,4131 
2899,864,794,4382 
2900,280,993,6000 
2901,280,177,6045 
2902,280,594,2345 
2903,280,829,5643 
2904,280,195,613 
2905,280,971,3669 
2906,280,187,162 
2907,652,632,32 
2908,652,37,0 
2909,652,776,0 
2910,652,918,0 
2911,652,541,603 
2912,652,464,1066 
2913,652,745,5182 
2914,652,299,0 
2915,652,272,2141 
2916,264,431,1822 
2917,264,444,268 
2918,264,184,1577 
2919,264,922,1649 
2920,649,293,49 
2921,649,206,240 
2922,649,408,0 
2923,649,656,0 
2924,649,112,7875 
2925,649,490,3916 
2926,649,620,78 
2927,412,401,10 
2928,412,218,0 
2929,412,809,2814 
2930,412,342,5635 
2931,412,265,396 
2932,412,97,1277 
2933,412,598,932 
2934,412,282,4346 
2935,771,939,4281 
2936,771,2,4458 
2937,939,2,1936 
2938,939,73,0 
2939,939,128,0 
2940,939,371,68 
2941,939,116,14 
2942,939,513,0 
2943,939,427,403 
2944,939,555,6406 
2945,866,747,2335 
2946,866,36,2388 
2947,866,209,5378 
2948,866,233,1071 
2949,839,373,0 
2950,839,7,0 
2951,839,23,0 
2952,839,535,0 
2953,839,863,449 
2954,839,697,0 
2955,839,822,6885 
2956,839,109,5792 
2957,17,665,0 
2958,17,374,57 
2959,17,139,0 
2960,17,511,425 
2961,17,332,251 
2962,17,409,0 
2963,17,732,0 
2964,17,494,652 
2965,17,238,200 
2966,349,350,0 
2967,349,751,0 
2968,349,40,0 
2969,349,620,0 
2970,349,464,0 
2971,349,343,159 
2972,349,640,462 
2973,349,942,261 
2974,349,918,4716 
2975,349,196,6638 
2976,84,595,277 
2977,84,843,0 
2978,84,703,503 
2979,84,937,331 
2980,84,587,291 
2981,84,803,2702 
2982,84,832,7408 
2983,84,749,7832 
2984,595,596,0 
2985,595,232,0 
2986,595,145,209 
2987,595,362,0 
2988,595,543,68 
2989,595,877,0 
2990,595,500,2664 
2991,595,369,4829 
2992,360,611,178 
2993,360,605,11 
2994,360,64,6211 
2995,360,82,1307 
2996,360,52,3483 
2997,611,962,0 
2998,611,110,0 
2999,611,115,0 
3000,611,125,19 
3001,611,520,0 
3002,611,835,0 
3003,611,997,0 
3004,611,852,103 
3005,611,395,0 
3006,611,159,0 
3007,611,671,0 
3008,611,323,38 
3009,611,795,130 
3010,407,945,0 
3011,407,631,0 
3012,407,450,924 
3013,407,937,144 
3014,407,951,0 
3015,407,610,1913 
3016,407,645,5303 
3017,722,44,0 
3018,722,848,0 
3019,722,971,0 
3020,722,268,0 
3021,722,411,0 
3022,722,927,1766 
3023,722,2,4819 
3024,722,379,0 
3025,722,843,6 
3026,722,771,0 
3027,44,900,9046 
3028,44,613,2664 
3029,808,696,0 
3030,808,333,3392 
3031,808,394,0 
3032,808,238,2460 
3033,808,462,3229 
3034,808,310,0 
3035,808,898,3139 
3036,808,910,3226 
3037,389,467,1722 
3038,389,732,1939 
3039,389,115,2329 
3040,389,38,448 
3041,931,341,0 
3042,931,993,0 
3043,931,932,0 
3044,931,435,2629 
3045,931,26,0 
3046,931,63,0 
3047,931,660,6926 
3048,931,44,268 
3049,472,938,4207 
3050,472,467,4891 
3051,472,269,8793 
3052,545,347,0 
3053,545,303,0 
3054,545,723,0 
3055,545,217,222 
3056,545,288,7972 
3057,54,270,0 
3058,54,869,0 
3059,54,9,0 
3060,54,43,0 
3061,54,726,0 
3062,54,835,11 
3063,54,526,5176 
3064,54,165,1138 
3065,270,134,183 
3066,833,596,6929 
3067,833,775,1848 
3068,833,95,51 
3069,833,353,0 
3070,833,383,4262 
3071,833,160,148 
3072,833,764,6030 
3073,596,214,0 
3074,596,946,35 
3075,596,939,17 
3076,596,779,0 
3077,596,610,173 
3078,596,323,33 
3079,596,168,0 
3080,596,471,316 
3081,596,402,2451 
3082,596,654,56 
3083,596,191,3948 
3084,976,345,2741 
3085,976,316,5716 
3086,976,77,5170 
3087,976,923,3292 
3088,976,262,2537 
3089,53,854,1890 
3090,53,899,706 
3091,53,204,8281 
3092,53,394,3642 
3093,53,218,1612 
3094,53,408,2249 
3095,14,650,0 
3096,14,871,5081 
3097,577,825,1 
3098,577,264,2823 
3099,825,927,124 
3100,825,756,1999 
3101,825,93,878 
3102,825,805,1267 
3103,157,587,0 
3104,157,854,0 
3105,157,792,95 
3106,157,459,0 
3107,157,379,0 
3108,157,263,939 
3109,71,670,4323 
3110,71,902,1464 
3111,71,633,7683 
3112,71,96,5 
3113,202,956,183 
3114,202,134,420 
3115,202,356,1373 
3116,202,422,4110 
3117,202,128,4496 
3118,202,540,193 
3119,305,503,0 
3120,305,145,0 
3121,305,655,0 
3122,305,42,0 
3123,305,948,0 
3124,305,341,0 
3125,305,124,0 
3126,305,867,0 
3127,305,404,191 
3128,305,14,0 
3129,305,58,114 
3130,503,100,0 
3131,503,673,0 
3132,503,751,0 
3133,503,531,0 
3134,503,363,0 
3135,503,2,6848 
3136,503,465,0 
3137,503,781,296 
3138,503,936,6228 
3139,847,518,0 
3140,847,387,3014 
3141,847,37,0 
3142,847,485,0 
3143,847,370,0 
3144,847,462,2152 
3145,847,309,8466 
3146,4,893,1287 
3147,4,370,1949 
3148,4,590,0 
3149,843,334,25 
3150,843,584,437 
3151,843,979,1495 
3152,843,488,26 
3153,843,493,2052 
3154,843,926,2330 
3155,155,340,0 
3156,155,139,0 
3157,155,781,326 
3158,155,848,0 
3159,155,618,1238 
3160,155,894,0 
3161,155,698,4715 
3162,155,246,1866 
3163,340,745,331 
3164,340,108,63 
3165,340,381,0 
3166,340,218,0 
3167,340,383,136 
3168,340,56,484 
3169,340,792,4928 
3170,340,278,6193 
3171,408,559,46 
3172,408,771,0 
3173,408,726,1237 
3174,408,935,3670 
3175,408,2,4842 
3176,408,903,1109 
3177,408,516,4964 
3178,328,652,3662 
3179,328,8,0 
3180,328,981,2575 
3181,328,394,0 
3182,328,766,0 
3183,328,527,6612 
3184,993,321,3282 
3185,993,384,5839 
3186,993,675,3318 
3187,993,29,7328 
3188,993,837,7235 
3189,572,63,0 
3190,572,363,0 
3191,572,102,4975 
3192,572,848,973 
3193,572,667,7173 
3194,572,733,2792 
3195,572,589,2235 
3196,63,800,6780 
3197,63,935,0 
3198,63,94,1288 
3199,63,153,1382 
3200,63,59,0 
3201,63,518,6911 
3202,615,139,3448 
3203,615,63,3284 
3204,615,331,3439 
3205,133,934,0 
3206,133,703,0 
3207,133,568,0 
3208,133,639,0 
3209,133,107,0 
3210,133,534,70 
3211,133,112,1428 
3212,133,456,95 
3213,133,971,2118 
3214,934,375,7990 
3215,934,177,2451 
3216,934,230,0 
3217,175,748,358 
3218,66,417,0 
3219,66,125,0 
3220,66,877,0 
3221,66,423,314 
3222,345,709,3102 
3223,345,945,0 
3224,345,530,1819 
3225,345,665,0 
3226,345,128,4651 
3227,345,654,2244 
3228,345,82,226 
3229,712,355,0 
3230,712,581,2929 
3231,712,773,0 
3232,712,445,6748 
3233,712,86,139 
3234,712,539,9501 
3235,712,223,7254 
3236,687,895,333 
3237,687,588,419 
3238,687,206,6170 
3239,687,183,3811 
3240,895,713,0 
3241,895,139,0 
3242,895,161,208 
3243,895,755,29 
3244,895,117,1567 
3245,895,581,308 
3246,895,245,691 
3247,895,94,454 
3248,347,371,0 
3249,347,284,0 
3250,347,148,0 
3251,347,2,6343 
3252,347,354,0 
3253,347,933,0 
3254,371,277,0 
3255,371,203,194 
3256,371,876,0 
3257,371,91,271 
3258,688,978,0 
3259,688,133,0 
3260,688,128,78 
3261,688,460,0 
3262,688,103,2989 
3263,526,926,0 
3264,526,902,3744 
3265,526,863,5380 
3266,526,162,1660 
3267,526,704,203 
3268,526,107,2090 
3269,926,684,975 
3270,926,709,7762 
3271,926,584,8158 
3272,916,59,4528 
3273,916,695,1663 
3274,916,593,144 
3275,916,793,2984 
3276,59,8,0 
3277,59,385,3636 
3278,59,581,1325 
3279,59,53,1961 
3280,473,701,0 
3281,473,410,363 
3282,473,690,475 
3283,473,509,0 
3284,473,528,0 
3285,473,387,517 
3286,701,899,0 
3287,701,48,0 
3288,701,683,0 
3289,701,596,27 
3290,701,624,288 
3291,701,846,0 
3292,701,844,0 
3293,701,841,47 
3294,701,941,0 
3295,701,295,9668 
3296,701,955,4275 
3297,799,507,31 
3298,799,629,0 
3299,799,913,357 
3300,799,933,460 
3301,799,909,2753 
3302,799,317,1616 
3303,799,442,5283 
3304,799,793,3126 
3305,507,327,0 
3306,507,319,347 
3307,507,279,2521 
3308,507,995,1770 
3309,507,308,3984 
3310,434,480,0 
3311,434,359,0 
3312,434,774,97 
3313,434,414,0 
3314,434,284,1153 
3315,434,871,156 
3316,434,948,836 
3317,480,171,0 
3318,480,139,0 
3319,480,73,24 
3320,480,827,0 
3321,480,916,0 
3322,480,303,19 
3323,480,789,76 
3324,480,84,1106 
3325,480,771,0 
3326,480,474,4882 
3327,449,435,0 
3328,449,477,238 
3329,449,572,181 
3330,449,21,2390 
3331,449,597,3612 
3332,967,334,3330 
3333,967,466,2406 
3334,967,846,0 
3335,967,951,0 
3336,219,921,546 
3337,219,290,0 
3338,219,653,0 
3339,219,436,0 
3340,219,807,1051 
3341,219,940,0 
3342,219,328,0 
3343,219,315,4425 
3344,921,260,2158 
3345,921,52,499 
3346,921,26,1258 
3347,921,8,0 
3348,145,251,0 
3349,145,446,0 
3350,145,124,0 
3351,145,252,76 
3352,145,706,1636 
3353,145,482,5316 
3354,929,661,1455 
3355,929,462,0 
3356,929,8,0 
3357,929,393,420 
3358,929,372,331 
3359,929,945,1569 
3360,451,84,273 
3361,451,682,306 
3362,451,873,3323 
3363,246,263,66 
3364,246,883,0 
3365,246,6,0 
3366,246,371,92 
3367,246,605,889 
3368,246,315,180 
3369,246,517,9456 
3370,246,279,4922 
3371,263,719,432 
3372,263,615,0 
3373,263,5,453 
3374,263,406,1598 
3375,263,828,0 
3376,263,987,1013 
3377,263,148,594 
3378,613,218,268 
3379,613,981,6192 
3380,613,110,365 
3381,613,409,3477 
3382,613,572,2644 
3383,613,353,8036 
3384,445,952,500 
3385,445,68,2378 
3386,445,622,57 
3387,445,55,2373 
3388,445,830,4573 
3389,445,152,5355 
3390,445,823,2607 
3391,445,144,1072 
3392,776,655,0 
3393,776,767,0 
3394,776,743,0 
3395,776,180,0 
3396,776,470,5847 
3397,776,286,3982 
3398,776,698,4249 
3399,776,53,0 
3400,805,783,0 
3401,805,138,7678 
3402,805,726,3719 
3403,805,941,3205 
3404,805,20,2142 
3405,452,894,1603 
3406,452,8,0 
3407,452,278,3768 
3408,452,328,687 
3409,452,650,4299 
3410,452,910,8490 
3411,452,707,1565 
3412,844,940,0 
3413,844,37,0 
3414,844,854,0 
3415,844,760,0 
3416,844,194,2363 
3417,844,984,4230 
3418,844,814,1304 
3419,844,867,4181 
3420,981,717,3061 
3421,981,168,1167 
3422,981,557,6270 
3423,981,338,113 
3424,717,271,0 
3425,717,132,0 
3426,717,785,0 
3427,717,201,354 
3428,717,232,3310 
3429,717,598,15 
3430,717,186,1524 
3431,717,707,7101 
3432,673,743,52 
3433,673,972,0 
3434,673,174,0 
3435,673,572,0 
3436,673,359,110 
3437,673,639,1211 
3438,673,813,1502 
3439,673,426,0 
3440,743,610,0 
3441,743,3,1049 
3442,743,703,5655 
3443,743,841,1083 
3444,743,79,1467 
3445,592,768,0 
3446,592,434,0 
3447,592,942,0 
3448,592,343,0 
3449,592,715,39 
3450,592,970,2995 
3451,180,486,0 
3452,180,219,0 
3453,180,857,0 
3454,180,76,1 
3455,180,350,0 
3456,180,583,1795 
3457,675,663,0 
3458,675,754,31 
3459,675,180,994 
3460,675,658,5892 
3461,968,388,51 
3462,968,769,524 
3463,968,116,1156 
3464,968,389,3836 
3465,555,701,0 
3466,555,907,0 
3467,555,160,1116 
3468,555,394,0 
3469,555,379,0 
3470,555,342,4884 
3471,555,665,9 
3472,555,268,4341 
3473,343,191,30 
3474,343,46,0 
3475,343,3,178 
3476,343,639,104 
3477,343,502,0 
3478,343,406,1008 
3479,343,268,1837 
3480,191,308,1463 
3481,191,603,4539 
3482,191,841,0 
3483,191,197,3488 
3484,191,4,0 
3485,191,154,1907 
3486,815,368,112 
3487,815,718,1237 
3488,815,803,8800 
3489,815,195,3488 
3490,465,639,2864 
3491,465,816,3714 
3492,465,839,8673 
3493,913,173,110 
3494,913,380,157 
3495,913,525,234 
3496,913,36,540 
3497,913,116,6834 
3498,913,888,1830 
3499,913,809,3500 
3500,173,721,0 
3501,173,87,0 
3502,173,611,0 
3503,173,895,0 
3504,173,510,0 
3505,173,520,0 
3506,173,765,52 
3507,173,682,110 
3508,173,785,1612 
3509,173,446,1379 
3510,173,881,7785 
3511,315,111,0 
3512,315,480,4219 
3513,315,193,0 
3514,315,847,6187 
3515,315,161,7257 
3516,656,644,2752 
3517,656,44,947 
3518,656,362,33 
3519,656,897,3217 
3520,656,855,2331 
3521,656,576,7077 
3522,644,572,0 
3523,644,180,463 
3524,644,397,5189 
3525,644,87,3903 
3526,162,518,0 
3527,162,771,0 
3528,162,636,1540 
3529,162,672,1444 
3530,162,717,6183 
3531,842,730,2587 
3532,842,883,4922 
3533,842,235,5381 
3534,842,715,2564 
3535,56,858,530 
3536,56,933,1582 
3537,56,683,2536 
3538,56,667,727 
3539,56,865,1704 
3540,56,163,421 
3541,56,987,3986 
3542,56,218,536 
3543,602,640,3 
3544,602,81,0 
3545,602,260,0 
3546,602,714,100 
3547,602,484,136 
3548,602,301,453 
3549,602,149,3613 
3550,640,118,5352 
3551,640,869,2211 
3552,640,218,486 
3553,640,45,2574 
3554,721,405,6029 
3555,721,397,1526 
3556,947,926,92 
3557,947,148,1264 
3558,947,281,0 
3559,947,78,5299 
3560,947,764,0 
3561,947,738,1873 
3562,867,762,309 
3563,867,629,134 
3564,867,471,409 
3565,867,906,9127 
3566,867,974,612 
3567,867,380,480 
3568,867,421,5644 
3569,198,320,0 
3570,198,692,631 
3571,198,242,0 
3572,198,803,471 
3573,198,937,766 
3574,198,720,1901 
3575,242,581,0 
3576,242,240,189 
3577,242,159,0 
3578,242,513,0 
3579,242,451,1707 
3580,242,355,0 
3581,242,608,0 
3582,242,935,0 
3583,242,315,4415 
3584,242,614,6079 
3585,594,851,0 
3586,594,115,0 
3587,594,476,366 
3588,594,75,1065 
3589,594,672,1497 
3590,240,951,0 
3591,240,205,0 
3592,240,549,0 
3593,240,84,5744 
3594,240,193,0 
3595,240,47,4874 
3596,643,682,0 
3597,643,741,0 
3598,643,670,0 
3599,643,216,0 
3600,643,672,0 
3601,643,235,52 
3602,643,366,0 
3603,643,3,0 
3604,643,91,765 
3605,643,850,2272 
3606,643,620,0 
3607,516,437,1528 
3608,516,8,1998 
3609,516,350,1000 
3610,516,334,459 
3611,618,796,0 
3612,618,568,42 
3613,618,31,0 
3614,618,542,0 
3615,618,970,759 
3616,618,517,156 
3617,618,612,1288 
3618,618,494,2712 
3619,796,460,336 
3620,796,540,3980 
3621,796,695,3138 
3622,796,911,1301 
3623,796,59,1325 
3624,796,53,6853 
3625,304,545,0 
3626,304,643,0 
3627,304,372,0 
3628,304,496,0 
3629,304,727,0 
3630,304,106,1301 
3631,67,840,0 
3632,67,170,7514 
3633,67,708,5896 
3634,67,821,1515 
3635,533,838,0 
3636,533,276,1313 
3637,533,680,0 
3638,533,75,6146 
3639,533,879,0 
3640,200,187,0 
3641,200,734,0 
3642,200,481,0 
3643,200,397,68 
3644,200,678,6837 
3645,187,804,56 
3646,187,551,66 
3647,187,897,61 
3648,187,425,5477 
3649,187,181,970 
3650,187,107,125 
3651,887,977,470 
3652,887,280,0 
3653,887,570,0 
3654,887,688,3067 
3655,887,783,0 
3656,887,327,5531 
3657,977,506,2399 
3658,979,245,0 
3659,979,94,1260 
3660,979,857,6545 
3661,276,67,558 
3662,276,843,26 
3663,276,42,477 
3664,276,468,560 
3665,949,690,0 
3666,949,437,0 
3667,949,541,0 
3668,949,127,0 
3669,949,840,0 
3670,949,140,7498 
3671,949,63,1579 
3672,490,969,0 
3673,490,448,0 
3674,490,900,0 
3675,490,569,1810 
3676,490,211,2208 
3677,490,899,0 
3678,969,214,240 
3679,969,71,0 
3680,969,389,0 
3681,969,513,0 
3682,969,645,1444 
3683,969,738,531 
3684,677,446,447 
3685,677,965,132 
3686,677,685,552 
3687,677,758,0 
3688,677,838,3339 
3689,677,211,1502 
3690,394,731,7859 
3691,394,703,9284 
3692,394,771,592 
3693,394,559,1063 
3694,394,8,2002 
3695,394,427,6939 
3696,138,271,1823 
3697,138,788,2757 
3698,138,738,1510 
3699,138,402,7200 
3700,138,751,734 
3701,138,503,3855 
3702,138,129,3894 
3703,520,377,2498 
3704,520,846,0 
3705,520,57,6696 
3706,520,153,596 
3707,520,606,8034 
3708,456,156,3824 
3709,456,350,0 
3710,456,107,291 
3711,456,668,3759 
3712,456,613,3634 
3713,456,540,504 
3714,456,864,2276 
3715,156,775,0 
3716,156,241,0 
3717,156,2,5706 
3718,156,940,0 
3719,156,491,0 
3720,156,581,0 
3721,156,219,0 
3722,156,629,0 
3723,156,367,0 
3724,156,968,0 
3725,7,548,0 
3726,7,766,0 
3727,7,814,34 
3728,7,515,3499 
3729,875,363,0 
3730,875,793,0 
3731,875,722,537 
3732,875,837,249 
3733,875,360,4951 
3734,875,219,1079 
3735,363,408,0 
3736,363,159,3935 
3737,363,960,1440 
3738,363,334,786 
3739,151,919,515 
3740,151,758,129 
3741,151,625,126 
3742,151,855,4834 
3743,151,93,6141 
3744,919,826,396 
3745,919,208,1681 
3746,919,706,1118 
3747,919,897,6987 
3748,919,845,1720 
3749,287,971,0 
3750,287,678,0 
3751,287,675,84 
3752,287,687,437 
3753,287,914,703 
3754,287,94,0 
3755,552,876,0 
3756,552,584,844 
3757,552,548,4863 
3758,552,15,6232 
3759,950,518,0 
3760,950,816,1220 
3761,950,848,0 
3762,950,640,2882 
3763,950,965,2269 
3764,327,656,1274 
3765,327,363,0 
3766,327,890,0 
3767,327,525,4688 
3768,327,382,2813 
3769,327,168,0 
3770,327,673,2875 
3771,209,554,6207 
3772,209,846,0 
3773,209,26,0 
3774,209,178,328 
3775,209,332,9349 
3776,902,405,0 
3777,902,466,0 
3778,902,64,0 
3779,902,469,3260 
3780,902,544,524 
3781,902,300,31 
3782,902,651,1393 
3783,405,684,1263 
3784,405,830,2043 
3785,405,80,4015 
3786,405,166,4110 
3787,405,800,1367 
3788,531,893,0 
3789,531,271,0 
3790,531,978,0 
3791,531,83,0 
3792,531,303,16 
3793,531,706,1204 
3794,531,390,0 
3795,531,231,5043 
3796,975,972,0 
3797,975,536,0 
3798,975,996,254 
3799,975,372,0 
3800,975,324,669 
3801,975,934,1741 
3802,975,773,0 
3803,975,636,2530 
3804,972,408,137 
3805,972,771,0 
3806,972,333,2862 
3807,58,406,51 
3808,58,584,165 
3809,58,954,2746 
3810,58,947,8508 
3811,58,715,2436 
3812,58,656,5621 
3813,406,281,0 
3814,406,116,0 
3815,406,634,2090 
3816,406,95,5782 
3817,406,840,347 
3818,406,981,1844 
3819,406,219,1302 
3820,406,960,0 
3821,406,576,4368 
3822,785,570,225 
3823,785,34,1789 
3824,785,911,0 
3825,785,656,3225 
3826,570,559,0 
3827,570,159,216 
3828,570,123,89 
3829,570,216,1118 
3830,570,841,881 
3831,570,16,3848 
3832,880,667,1253 
3833,880,548,1078 
3834,880,621,5488 
3835,880,394,4424 
3836,481,355,0 
3837,481,870,2297 
3838,481,914,1370 
3839,481,604,415 
3840,481,163,2644 
3841,481,613,2064 
3842,481,656,2405 
3843,168,437,0 
3844,168,228,1989 
3845,168,570,411 
3846,168,713,0 
3847,168,205,0 
3848,168,915,7972 
3849,165,760,0 
3850,165,528,2138 
3851,165,712,3004 
3852,165,406,5145 
3853,165,225,234 
3854,165,240,1499 
3855,165,114,7439 
3856,165,430,708 
3857,637,997,0 
3858,637,414,741 
3859,637,352,48 
3860,637,148,0 
3861,637,87,98 
3862,637,435,1515 
3863,637,9,6771 
3864,637,331,3221 
3865,637,882,678 
3866,637,359,3703 
3867,723,286,0 
3868,723,807,0 
3869,723,41,0 
3870,723,964,0 
3871,723,279,0 
3872,723,172,5853 
3873,574,118,0 
3874,574,244,329 
3875,574,86,0 
3876,574,919,0 
3877,574,59,0 
3878,574,428,2899 
3879,574,799,209 
3880,574,449,3185 
3881,574,729,2168 
3882,118,844,0 
3883,118,695,0 
3884,118,835,1033 
3885,118,741,1971 
3886,118,339,5860 
3887,938,2,4052 
3888,938,998,0 
3889,938,491,407 
3890,938,722,128 
3891,938,22,578 
3892,938,869,20 
3893,938,570,0 
3894,938,290,0 
3895,938,965,2402 
3896,910,460,4642 
3897,910,935,690 
3898,910,470,1411 
3899,910,394,7384 
3900,910,350,6486 
3901,696,771,0 
3902,696,350,1475 
3903,696,608,877 
3904,696,595,7493 
3905,61,775,0 
3906,61,122,0 
3907,61,505,107 
3908,61,153,0 
3909,61,104,3544 
3910,61,63,0 
3911,61,532,1758 
3912,775,283,52 
3913,775,626,0 
3914,775,418,2144 
3915,874,371,0 
3916,874,147,0 
3917,874,758,0 
3918,874,22,0 
3919,874,146,0 
3920,874,852,20 
3921,874,455,0 
3922,874,463,104 
3923,874,645,1212 
3924,312,132,0 
3925,312,106,0 
3926,312,472,0 
3927,312,52,0 
3928,312,865,0 
3929,312,613,0 
3930,312,151,2 
3931,312,547,837 
3932,605,752,509 
3933,605,280,0 
3934,605,379,0 
3935,605,9,2667 
3936,605,987,1209 
3937,605,16,2994 
3938,476,443,0 
3939,476,899,0 
3940,476,584,0 
3941,476,350,0 
3942,476,66,0 
3943,476,786,397 
3944,385,47,360 
3945,385,747,7860 
3946,385,245,0 
3947,385,733,5230 
3948,385,42,6365 
3949,385,328,2513 
3950,47,668,2731 
3951,47,987,1614 
3952,47,768,6829 
3953,47,154,3787 
3954,745,605,1830 
3955,745,848,3949 
3956,745,502,139 
3957,745,314,6189 
3958,745,557,3176 
3959,745,100,0 
3960,745,331,5607 
3961,745,216,448 
3962,217,208,0 
3963,217,711,0 
3964,217,95,0 
3965,217,971,0 
3966,217,710,0 
3967,217,311,0 
3968,217,322,5227 
3969,217,107,7522 
3970,208,17,0 
3971,208,399,0 
3972,208,2,1681 
3973,208,253,0 
3974,208,620,0 
3975,208,225,0 
3976,208,356,0 
3977,208,415,0 
3978,152,741,0 
3979,152,668,0 
3980,152,2,3222 
3981,152,650,0 
3982,152,685,550 
3983,152,109,3190 
3984,295,179,1 
3985,295,425,417 
3986,295,132,0 
3987,295,976,0 
3988,295,570,0 
3989,295,160,3771 
3990,295,71,0 
3991,295,389,56 
3992,295,69,3414 
3993,295,778,4849 
3994,214,48,47 
3995,214,191,7271 
3996,214,583,376 
3997,214,737,1638 
3998,734,487,6682 
3999,487,237,512 
4000,487,495,440 
4001,487,579,8659 
4002,487,86,0 
4003,40,910,0 
4004,40,516,0 
4005,40,117,5099 
4006,40,752,2071 
4007,40,119,2595 
4008,40,462,3502 
4009,427,801,4551 
4010,427,2,5755 
4011,427,197,6183 
4012,427,507,5275 
4013,427,60,1944 
4014,427,91,578 
4015,801,96,0 
4016,801,910,0 
4017,801,803,6 
4018,801,231,214 
4019,801,874,1289 
4020,801,401,647 
4021,801,168,3291 
4022,801,740,1412 
4023,801,144,3921 
4024,358,919,0 
4025,358,282,2542 
4026,358,508,1462 
4027,358,485,0 
4028,358,12,5441 
4029,358,107,2198 
4030,544,766,0 
4031,544,576,2943 
4032,544,381,350 
4033,544,94,3705 
4034,960,444,3093 
4035,960,2,1077 
4036,960,986,28 
4037,960,766,86 
4038,960,436,8977 
4039,97,394,0 
4040,97,826,0 
4041,97,369,3296 
4042,409,696,0 
4043,409,876,2689 
4044,409,394,114 
4045,409,672,5704 
4046,409,408,0 
4047,409,935,0 
4048,409,951,4522 
4049,409,910,3569 
4050,661,222,2055 
4051,661,948,5238 
4052,661,544,0 
4053,661,437,0 
4054,661,508,101 
4055,661,500,0 
4056,661,94,0 
4057,661,649,1709 
4058,661,883,1495 
4059,724,317,0 
4060,724,258,0 
4061,724,481,0 
4062,724,2,87 
4063,870,261,110 
4064,870,635,373 
4065,870,649,1781 
4066,870,478,5028 
4067,870,916,1864 
4068,512,341,0 
4069,512,618,0 
4070,512,877,0 
4071,512,99,0 
4072,512,821,0 
4073,512,889,0 
4074,512,6,0 
4075,512,573,0 
4076,512,371,0 
4077,512,571,2509 
4078,341,936,0 
4079,341,97,0 
4080,275,914,0 
4081,275,179,0 
4082,275,52,0 
4083,275,498,0 
4084,275,477,0 
4085,275,22,0 
4086,275,348,90 
4087,275,259,0 
4088,800,514,67 
4089,800,360,0 
4090,800,325,4563 
4091,800,282,1980 
4092,800,62,3346 
4093,514,150,136 
4094,514,970,0 
4095,514,859,1476 
4096,514,926,0 
4097,514,538,5387 
4098,514,607,1263 
4099,684,974,0 
4100,684,536,0 
4101,684,654,13 
4102,684,647,2585 
4103,684,860,0 
4104,668,350,0 
4105,668,883,2645 
4106,668,765,5987 
4107,668,389,1770 
4108,32,824,0 
4109,32,215,0 
4110,32,287,880 
4111,32,198,2687 
4112,32,374,4843 
4113,32,272,7578 
4114,824,577,1 
4115,824,627,176 
4116,42,320,555 
4117,42,56,957 
4118,42,190,914 
4119,42,860,0 
4120,42,223,0 
4121,42,176,5325 
4122,42,925,6629 
4123,320,654,99 
4124,320,802,6413 
4125,320,153,1057 
